Time,Amplitude,HeartBeats,HeartRate
14.079,39.874718,0.0,126.75846410698968
14.08,42.624805,0.0,126.74792161574491
14.081,45.268436,0.0,126.7373767470193
14.082,47.681183,0.0,126.72682953538067
14.083,49.75652,0.0,126.71628001540574
14.084,51.423626,0.0,126.70572822168003
14.085,52.660187,0.0,126.69517418879747
14.086,53.49694,0.0,126.68461795136041
14.087,54.011856,0.0,126.6740595439793
14.088,54.31427,0.0,126.66349900127268
14.089,54.52169,0.0,126.6529363578669
14.09,54.733498,0.0,126.64237164839604
14.091,55.007328,0.0,126.63180490750153
14.092,55.343124,0.0,126.62123616983224
14.093,55.678955,0.0,126.61066547004422
14.094,55.900017,0.0,126.6000928428004
14.095,55.85957,0.0,126.58951832277054
14.096,55.408035,0.0,126.57894194463113
14.097,54.424534,0.0,126.56836374306505
14.098,52.844524,0.0,126.55778375276147
14.099,50.67808,0.0,126.5472020084157
14.1,48.015064,0.0,126.53661854472904
14.101,45.0163,0.0,126.52603339640854
14.102,41.892517,0.0,126.51544659816682
14.103,38.875305,0.0,126.50485818472201
14.104,36.18575,0.0,126.49426819079748
14.105,34.006454,0.0,126.48367665112173
14.106,32.461735,0.0,126.47308360042805
14.107,31.608755,0.0,126.46248907345466
14.108,31.439932,0.0,126.45189310494428
14.109,31.894861,0.0,126.44129572964401
14.11,32.87791,0.0,126.43069698230525
14.111,34.277496,0.0,126.42009689768338
14.112,35.982803,0.0,126.4094955105378
14.113,37.895134,0.0,126.39889285563154
14.114,39.93268,0.0,126.38828896773126
14.115,42.02911,0.0,126.37768388160683
14.116,44.128025,0.0,126.36707763203157
14.117,46.175797,0.0,126.35647025378164
14.118,48.115555,0.0,126.34586178163616
14.119,49.884335,0.0,126.335252250377
14.12,51.414375,0.0,126.32464169478843
14.121,52.638096,0.0,126.31403014965707
14.122,53.495605,0.0,126.30341764977187
14.123,53.942543,0.0,126.29280422992369
14.124,53.95638,0.0,126.28218992490523
14.125,53.539448,0.0,126.27157476951086
14.126,52.71827,0.0,126.26095879853644
14.127,51.539066,0.0,126.25034204677918
14.128,50.0612,0.0,126.23972454903743
14.129,48.349693,0.0,126.22910634011058
14.13,46.46928,0.0,126.21848745479868
14.131,44.48098,0.0,126.20786792790257
14.132,42.442078,0.0,126.19724779422353
14.133,40.40933,0.0,126.1866270885631
14.134,38.44375,0.0,126.17600584572295
14.135,36.61553,0.0,126.16538410050475
14.136,35.006485,0.0,126.15476188770988
14.137,33.708393,0.0,126.14413924213943
14.138,32.81606,0.0,126.13351619859387
14.139,32.415337,0.0,126.12289279187294
14.14,32.56726,0.0,126.11226905677555
14.141,33.2914,0.0,126.10164502809944
14.142,34.55138,0.0,126.0910207406412
14.143,36.24664,0.0,126.08039622919593
14.144,38.213005,0.0,126.06977152855725
14.145,40.234,0.0,126.05914667351695
14.146,42.062588,0.0,126.04852169886493
14.147,43.451122,0.0,126.03789663938893
14.148,44.18535,0.0,126.02727152987458
14.149,44.117073,0.0,126.01664640510494
14.15,43.189857,0.0,126.0060212998605
14.151,41.4525,0.0,125.99539624891898
14.152,39.057316,0.0,125.9847712870552
14.153,36.242348,0.0,125.9741464490408
14.154,33.29956,0.0,125.96352176964419
14.155,30.533926,0.0,125.95289728363026
14.156,28.21961,0.0,125.94227302576034
14.157,26.560774,0.0,125.931649030792
14.158,25.663204,0.0,125.92102533347872
14.159,25.521654,0.0,125.9104019685699
14.16,26.02451,0.0,125.89977897081067
14.161,26.97477,0.0,125.88915637494169
14.162,28.123007,0.0,125.87853421569899
14.163,29.206362,0.0,125.86791252781364
14.164,29.986834,0.0,125.85729134601193
14.165,30.282402,0.0,125.84667070501487
14.166,29.98657,0.0,125.83605063953819
14.167,29.07431,0.0,125.82543118429217
14.168,27.594938,0.0,125.81481237398135
14.169,25.654879,0.0,125.80419424330442
14.17,23.394865,0.0,125.79357682695418
14.171,20.966291,0.0,125.78296015961728
14.172,18.511051,0.0,125.77234427597384
14.173,16.147789,0.0,125.76172921069771
14.174,13.965453,0.0,125.75111499845585
14.175,12.023601,0.0,125.74050167390855
14.176,10.357245,0.0,125.72988927170903
14.177,8.983781,0.0,125.7192778265033
14.178,7.9093947,0.0,125.70866737293005
14.179,7.1333275,0.0,125.69805794562043
14.18,6.649285,0.0,125.68744957919793
14.181,6.444509,0.0,125.67684230827818
14.182,6.497854,0.0,125.66623616746878
